57,57,62,
57,56,63,
42,70,43,
60,49,36,
33,51,51,
43,66,50,
35,67,40,
62,28,42,
66,39,44,
63,54,46,
29,56,46,
52,48,35,
46,35,39,
60,43,65,
37,70,41,
57,47,52,
43,69,44,
50,60,33,
58,44,65,
38,70,58,
34,63,47,
48,61,36,
48,63,37,
33,63,55,
61,52,61,
60,43,63,
46,67,39,
59,52,48,
51,61,32,
61,44,66,
40,65,51,
61,41,65,
34,55,54,
34,60,44,
33,53,44,
60,66,63,
41,69,40,
57,43,66,
45,34,38,
50,32,59,
47,41,40,
36,58,52,
48,33,41,
62,60,44,
65,58,61,
47,57,68,
59,49,35,
43,59,50,
51,61,66,
55,63,64,
46,57,69,
61,36,51,
43,69,39,
62,45,65,
58,37,63,
32,50,51,
40,62,38,
37,60,57,
62,38,66,
62,27,43,
46,39,42,
51,57,43,
64,64,45,
45,29,57,
51,46,39,
58,60,53,
62,39,65,
64,57,58,
54,65,52,
62,27,41,
48,32,56,
66,58,62,
52,40,47,
36,50,50,
33,63,47,
56,65,38,
65,56,63,
60,54,58,
57,36,62,
40,48,41,
37,71,59,
34,54,43,
49,32,40,
46,33,37,
51,61,65,
49,62,54,
61,73,55,
40,70,60,
33,56,55,
62,32,44,
61,39,67,
52,51,39,
39,48,40,
39,71,57,
51,47,34,
54,65,41,
32,62,55,
52,34,55,
34,67,45,
54,66,39,
33,61,61,
49,46,41,
49,36,40,
67,38,43,
40,45,39,
64,68,58,
41,47,38,
65,58,63,
50,62,33,
65,75,55,
45,33,38,
34,56,56,
50,32,60,
51,34,53,
69,69,59,
51,62,67,
56,61,43,
41,42,48,
61,34,58,
61,33,58,
42,71,43,
55,51,37,
42,68,55,
40,44,40,
39,44,38,
33,56,57,
60,36,52,
49,59,32,
53,66,53,
34,68,56,
38,72,56,
66,38,45,
40,60,43,
58,43,67,
53,66,40,
37,50,52,
64,35,42,
55,53,38,
50,33,60,
50,58,31,
35,68,39,
65,55,62,
59,46,38,
37,50,53,
49,30,41,
37,63,37,
60,47,42,
62,37,67,
51,43,48,
66,55,62,
55,40,61,
59,44,68,
56,37,46,
52,44,63,
50,59,64,
36,63,59,
47,68,38,
50,33,52,
60,34,43,
46,37,39,
51,62,31,
48,58,33,
49,33,52,
66,59,64,
60,48,34,
60,74,56,
44,32,37,
53,37,58,
48,34,53,
63,48,41,
62,37,68,
35,63,61,
43,69,38,
52,67,54,
45,50,51,
45,37,40,
40,62,37,
45,31,36,
36,64,62,
60,32,58,
44,35,37,
45,38,39,
60,57,58,
38,67,58,
54,58,37,
49,45,57,
64,63,59,
61,62,41,
62,62,49,
55,66,51,
67,66,43,
54,31,57,
68,39,43,
66,74,59,
39,72,58,
60,55,39,
44,38,40,
67,75,60,
63,31,40,
64,45,38,
34,63,60,
56,63,65,
33,61,55,
48,29,41,
39,44,37,
61,36,56,
45,38,38,
53,59,58,
66,59,60,
48,56,68,
60,72,54,
33,55,56,
38,45,36,
46,53,56,
49,60,63,
59,74,56,
29,52,47,
44,59,42,
36,70,60,
52,64,51,
59,36,58,
56,35,63,
57,64,54,
61,73,53,
51,32,40,
61,51,62,
39,73,59,
60,56,38,
61,35,37,
50,62,61,
38,47,39,
44,35,36,
56,44,66,
38,69,60,
61,40,62,
65,58,59,
62,58,46,
37,72,56,
31,61,56,
64,74,58,
46,56,67,
38,61,60,
43,40,48,
29,52,46,
66,35,39,
61,56,40,
59,35,42,
34,51,46,
61,31,57,
43,70,40,
58,40,61,
62,30,39,
51,54,52,
45,53,54,
47,28,40,
28,56,45,
62,30,56,
60,63,40,
59,60,44,
61,30,38,
56,59,64,
50,58,62,
50,63,30,
32,49,49,
67,67,58,
28,51,45,
32,61,60,
43,63,53,
48,44,58,
61,37,69,
50,58,65,
60,74,63,
63,47,42,
55,66,53,
46,28,39,
52,60,67,
40,70,42,
65,66,45,
31,49,52,
67,42,43,
59,74,63,
63,55,44,
49,60,31,
29,57,44,
48,58,32,
41,69,54,
64,66,45,
41,62,39,
60,48,33,
38,57,44,
32,48,53,
44,29,56,
58,56,40,
53,30,58,
33,60,43,
68,66,43,
66,28,45,
56,34,64,
64,55,62,
50,34,46,
63,64,58,
51,59,30,
59,44,62,
65,64,45,
69,67,43,
50,30,43,
53,55,62,
33,49,54,
47,45,57,
47,29,38,
52,46,42,
65,58,65,
60,41,50,
46,41,39,
39,44,36,
58,70,65,
54,66,50,
52,43,52,
59,58,41,
60,36,36,
46,66,56,
48,69,38,
60,65,54,
51,57,40,
52,63,30,
50,50,35,
43,71,40,
52,48,60,
47,57,31,
62,50,63,
46,28,56,
63,39,67,
59,62,39,
49,62,63,
35,65,62,
47,27,57,
63,31,56,
52,49,61,
53,67,51,
61,49,32,
62,40,61,
58,36,41,
62,38,70,
51,32,51,
53,36,58,
63,49,64,
62,72,65,
58,67,64,
52,51,54,
70,68,42,
48,32,39,
27,50,44,
49,29,42,
39,46,36,
65,57,56,
65,72,60,
64,63,43,
49,64,29,
46,42,38,
63,49,44,
32,50,47,
54,33,55,
30,50,53,
43,32,36,
67,67,42,
45,27,40,
34,69,40,
41,41,48,
49,69,37,
51,37,58,
54,41,44,
48,65,28,
50,63,68,
61,28,41,
32,63,56,
50,70,38,
54,63,43,
61,71,53,
40,43,36,
64,63,42,
37,44,36,
51,33,51,
56,55,38,
37,70,61,
43,34,37,
37,62,53,
60,45,53,
51,48,35,
56,65,53,
54,29,58,
34,69,42,
36,49,51,
33,60,62,
47,28,56,
38,69,61,
52,58,62,
54,40,61,
46,44,44,
54,60,43,
61,64,40,
65,73,52,
61,65,66,
50,37,39,
56,58,53,
61,43,62,
51,51,36,
47,34,53,
67,37,47,
67,43,42,
66,75,54,
43,30,56,
49,33,61,
27,50,46,
28,49,47,
30,57,43,
68,71,60,
58,55,64,
49,57,31,
64,72,51,
63,67,46,
33,70,41,
65,71,51,
39,43,35,
34,67,38,
31,63,54,
51,68,55,
50,71,38,
62,30,57,
64,30,57,
39,61,59,
43,57,41,
38,69,46,
33,71,42,
68,67,59,
47,56,30,
61,74,64,
63,56,43,
55,67,50,
33,53,42,
44,27,41,
45,28,40,
35,54,55,
62,40,65,
62,65,41,
46,59,44,
47,53,57,
69,67,44,
61,46,66,
52,52,35,
60,47,54,
46,58,32,
57,57,52,
63,64,40,
35,63,63,
42,33,38,
41,34,37,
36,67,41,
66,42,43,
65,33,43,
64,31,39,
66,63,43,
65,29,42,
43,26,41,
48,56,29,
35,71,59,
39,70,61,
40,67,42,
69,68,59,
65,30,56,
67,35,38,
42,59,51,
62,26,42,
28,58,44,
34,58,42,
63,31,45,
33,49,49,
55,45,67,
67,44,41,
40,74,58,
67,54,61,
32,59,61,
50,68,36,
68,45,42,
62,73,65,
39,75,59,
40,44,50,
64,53,47,
63,50,44,
62,36,37,
46,27,55,
59,75,57,
33,69,40,
53,51,34,
60,69,66,
46,31,56,
66,72,53,
50,47,34,
69,72,61,
36,43,37,
62,35,58,
28,49,46,
41,35,36,
41,43,36,
47,66,27,
67,67,61,
31,58,61,
47,56,39,
71,67,42,
38,53,54,
65,27,45,
55,59,36,
47,32,42,
48,67,26,
54,50,60,
68,53,61,
37,52,42,
63,48,65,
50,38,59,
32,60,63,
69,67,59,
51,45,64,
45,57,69,
48,34,51,
51,31,60,
63,37,68,
27,48,45,
63,45,66,
51,57,31,
45,59,54,
58,49,54,
33,52,41,
67,35,37,
27,56,44,
52,57,32,
40,65,50,
59,47,55,
67,73,52,
31,51,53,
46,67,27,
70,71,60,
44,51,42,
47,28,54,
65,29,55,
59,37,37,
62,60,40,
48,55,29,
47,65,55,
64,54,43,
62,36,70,
27,52,45,
69,46,41,
37,62,52,
70,47,41,
55,28,58,
45,68,26,
51,68,35,
62,35,47,
40,40,49,
42,44,36,
59,34,45,
68,66,59,
65,57,63,
59,76,58,
44,30,36,
44,63,42,
42,25,42,
49,55,69,
54,45,68,
40,61,58,
67,68,62,
40,36,35,
61,44,52,
33,51,40,
36,69,46,
56,33,65,
37,60,61,
32,57,60,
62,44,61,
62,33,46,
32,61,42,
35,66,38,
64,44,37,
67,54,62,
51,48,59,
36,43,38,
29,49,52,
48,60,36,
59,55,55,
49,32,62,
47,66,25,
59,75,56,
65,43,37,
50,33,50,
60,65,60,
64,64,39,
40,39,49,
62,43,53,
49,56,29,
66,34,36,
59,55,53,
61,69,67,
41,48,37,
38,54,55,
70,71,62,
44,58,68,
38,76,58,
38,43,34,
43,43,36,
55,36,62,
54,44,66,
36,66,63,
65,28,56,
43,24,41,
50,29,44,
47,67,24,
69,54,60,
58,76,55,
49,32,50,
40,40,48,
45,58,31,
67,37,48,
39,36,36,
67,45,43,
53,51,60,
50,38,60,
57,32,65,
65,28,54,
37,53,56,
67,44,44,
65,63,38,
59,45,65,
29,48,51,
66,36,49,
39,66,49,
67,68,43,
38,70,45,
26,50,45,
62,75,65,
60,63,38,
39,40,49,
56,31,66,
68,69,61,
31,52,54,
34,49,49,
27,49,44,
61,65,53,
49,57,28,
66,44,38,
66,34,35,
63,26,43,
64,25,43,
54,45,34,
51,60,29,
30,64,53,
46,67,23,
42,23,41,
59,37,64,
65,30,40,
61,25,41,
65,25,44,
64,28,41,
62,48,31,
41,22,41,
44,69,27,
42,24,40,
67,76,61,
47,67,22,
65,60,59,
35,43,37,
36,63,38,
45,64,50,
45,26,54,
45,55,67,
34,65,37,
46,55,43,
48,30,37,
34,50,55,
46,68,41,
67,39,42,
34,63,63,
64,29,55,
58,41,59,
40,35,34,
52,58,29,
62,31,38,
62,37,50,
31,57,62,
51,47,33,
62,49,33,
34,44,37,
42,31,57,
64,57,66,
33,64,63,
47,27,38,
57,77,55,
64,64,59,
39,41,47,
41,71,61,
63,65,61,
59,31,57,
61,64,38,
43,30,58,
64,29,39,
66,53,63,
64,76,55,
48,30,42,
58,50,42,
49,37,61,
59,35,35,
67,77,61,
38,35,37,
68,55,61,
61,47,66,
44,59,31,
48,27,40,
46,44,48,
38,70,40,
53,56,33,
49,39,59,
35,63,64,
31,51,55,
39,38,48,
65,24,44,
28,47,51,
62,35,69,
66,35,50,
59,47,33,
34,48,54,
41,49,36,
32,47,53,
58,45,64,
54,44,69,
35,47,54,
47,57,28,
72,66,42,
66,76,61,
58,75,59,
30,58,42,
63,46,43,
50,31,43,
63,39,60,
52,45,64,
64,77,54,
56,52,36,
51,30,60,
63,47,37,
63,50,63,
65,52,48,
62,49,48,
58,46,32,
31,58,46,
66,51,48,
64,25,45,
66,30,57,
44,23,42,
47,55,40,
45,27,56,
64,45,67,
43,58,51,
27,59,44,
48,68,25,
64,61,47,
35,62,65,
41,62,45,
41,24,43,
42,49,35,
61,34,37,
48,69,26,
58,35,34,
47,28,58,
57,78,56,
31,46,54,
54,55,64,
64,28,40,
47,58,27,
52,42,41,
65,73,50,
51,42,40,
35,68,55,
61,63,43,
56,27,57,
43,58,32,
37,58,52,
46,53,58,
65,34,34,
54,30,59,
61,48,30,
60,68,68,
69,69,41,
57,43,68,
66,52,63,
53,58,30,
32,61,44,
25,49,44,
63,48,33,
57,45,58,
33,57,42,
61,29,37,
52,32,61,
28,49,53,
42,67,39,
66,46,44,
51,64,69,
42,71,62,
31,61,63,
43,58,67,
37,66,64,
69,38,44,
66,69,42,
66,70,51,
57,30,65,
61,46,55,
58,47,53,
61,34,68,
47,67,41,
37,36,36,
61,26,40,
53,67,55,
45,27,53,
45,59,68,
43,30,35,
44,29,36,
42,27,42,
36,70,45,
50,62,58,
46,59,28,
64,39,68,
49,70,36,
37,70,53,
60,26,39,
49,31,62,
33,69,48,
49,31,36,
63,46,68,
62,43,62,
63,28,38,
61,29,56,
36,37,36,
52,60,28,
64,49,44,
49,56,28,
63,58,67,
47,49,55,
60,33,67,
45,53,59,
47,57,51,
60,77,58,
40,22,42,
64,35,34,
59,64,40,
62,76,66,
35,70,61,
29,65,54,
68,34,36,
46,68,28,
36,70,49,
62,64,66,
32,64,48,
45,69,28,
31,60,57,
60,75,64,
50,44,63,
61,35,71,
42,23,44,
65,34,49,
66,27,56,
37,59,58,
40,70,53,
63,77,53,
63,50,49,
44,29,39,
57,75,54,
47,37,45,
33,68,56,
68,73,52,
44,39,49,
37,44,39,
62,41,60,
40,40,47,
45,60,69,
52,31,50,
67,52,62,
45,28,35,
42,50,34,
49,38,38,
37,70,62,
64,36,68,
67,68,44,
34,66,40,
26,50,43,
46,44,58,
35,55,57,
69,67,41,
59,71,65,
44,25,53,
52,31,62,
52,63,70,
40,37,48,
61,49,29,
65,62,37,
55,34,54,
52,63,29,
55,30,60,
52,62,54,
47,46,58,
24,48,45,
50,35,41,
28,64,54,
47,67,57,
57,74,60,
48,27,56,
61,32,67,
71,69,43,
69,74,53,
63,43,62,
51,29,42,
29,48,45,
33,44,38,
56,58,35,
46,70,28,
48,65,56,
46,57,26,
41,32,57,
55,61,40,
56,56,37,
61,50,28,
62,33,67,
64,37,69,
66,31,39,
64,78,54,
25,51,42,
61,47,53,
48,29,59,
51,65,68,
42,24,45,
64,44,65,
70,46,41,
67,38,49,
29,58,48,
47,55,28,
65,56,67,
65,46,68,
51,64,28,
40,36,49,
36,35,35,
34,51,39,
61,31,59,
38,66,51,
43,50,41,
28,58,49,
60,28,41,
53,44,33,
50,36,39,
52,60,37,
51,65,29,
67,51,49,
55,67,54,
62,29,43,
57,34,33,
56,33,34,
56,78,57,
50,41,53,
50,47,59,
73,65,43,
25,51,46,
39,74,60,
67,66,57,
56,42,53,
45,66,23,
49,69,24,
39,21,41,
36,67,37,
63,63,59,
68,78,60,
56,74,59,
59,27,38,
32,62,62,
65,45,37,
63,76,52,
40,39,46,
45,71,27,
36,35,37,
73,64,44,
48,55,68,
64,73,49,
67,60,63,
52,33,46,
58,33,34,
66,64,39,
49,62,60,
62,55,41,
65,73,48,
48,70,35,
37,67,36,
66,27,54,
45,67,56,
53,54,46,
44,57,70,
54,27,59,
39,55,55,
66,45,36,
68,35,35,
54,43,32,
43,30,59,
53,29,59,
53,58,33,
59,69,65,
36,71,63,
65,39,67,
61,77,67,
53,49,53,
65,35,33,
27,51,42,
69,78,59,
71,69,44,
70,55,59,
40,71,52,
38,67,64,
38,22,42,
32,70,48,
67,70,41,
41,71,63,
42,58,31,
67,31,40,
72,66,44,
24,51,45,
32,67,57,
39,53,55,
55,75,58,
61,52,39,
46,46,59,
46,71,28,
66,66,56,
63,38,70,
31,61,61,
65,51,64,
59,67,69,
57,53,36,
36,43,40,
69,79,59,
36,47,55,
55,78,58,
70,39,45,
53,47,53,
41,48,35,
67,52,49,
48,33,63,
31,59,41,
53,58,60,
64,49,32,
58,63,38,
68,33,35,
35,61,65,
50,32,37,
65,30,38,
60,31,68,
45,60,32,
30,50,56,
53,42,63,
69,47,42,
66,39,66,
59,34,33,
31,58,40,
50,29,60,
37,73,55,
70,56,59,
46,58,25,
54,51,35,
62,37,40,
45,68,39,
40,56,55,
30,60,58,
35,52,38,
57,79,56,
73,67,45,
36,60,64,
50,70,25,
28,48,54,
68,72,51,
74,64,42,
33,72,42,
43,72,40,
52,64,67,
54,60,57,
38,66,35,
24,52,43,
32,65,47,
58,68,68,
44,40,43,
33,65,62,
33,45,36,
69,33,35,
42,25,45,
54,28,60,
58,77,59,
71,70,63,
31,65,49,
48,70,27,
62,45,60,
40,43,34,
23,52,44,
29,60,57,
55,42,61,
35,35,35,
50,70,24,
69,75,52,
66,73,53,
50,65,67,
64,27,55,
55,66,42,
52,65,68,
62,68,47,
57,64,52,
71,56,58,
44,29,34,
27,48,47,
46,67,21,
63,63,67,
65,50,45,
46,36,41,
61,32,69,
69,70,42,
41,21,40,
68,65,59,
71,71,64,
32,63,61,
40,72,52,
66,26,53,
53,43,33,
28,51,48,
45,49,43,
51,72,39,
37,52,43,
48,48,44,
45,67,20,
50,30,35,
55,26,56,
31,63,53,
36,54,58,
41,44,33,
55,76,58,
36,65,37,
58,46,63,
66,33,44,
58,73,55,
58,36,33,
27,48,53,
33,63,64,
47,71,35,
60,25,42,
65,35,32,
66,40,66,
51,41,48,
29,63,55,
29,65,52,
57,78,60,
63,29,37,
41,68,40,
70,70,41,
39,39,50,
69,71,40,
50,28,41,
70,73,54,
71,65,41,
27,57,49,
58,61,40,
43,59,45,
54,53,37,
56,58,45,
58,77,61,
55,30,67,
