lat,lon,avg(wind_speed)_x,avg(temp)_x,avg(wind_speed)_y,avg(temp)_y,gap_temp,gap_wind
-48783.0,-70167.0,90.85652557304769,103.2632289900775,70.16666666666667,89.66666666666667,-13.596562323410822,-20.68985890638102
-47733.0,-65917.0,95.82900916769104,117.50205221538938,96.12251995414583,126.20192343266895,8.699871217279565,0.2935107864547888
-47233.0,-72550.0,45.781259755221754,131.19408192621714,33.86715387491267,117.66005997101368,-13.534021955203457,-11.914105880309087
-46883.0,37867.0,101.199239109875,59.81429516940082,78.88090644496148,55.39082146333603,-4.42347370606479,-22.318332664913513
-46550.0,-71700.0,78.23887717435282,152.664989715408,63.28499646017926,129.40821330095739,-23.256776414450627,-14.953880714173565
-46517.0,-71017.0,114.03752595604081,118.6563781949365,79.98705791590857,97.28526472892334,-21.371113466013156,-34.050468040132245
-46433.0,51867.0,101.32137697461303,53.348291572855636,105.11699168021873,51.25754516586263,-2.0907464069930057,3.7956147056057006
-46417.0,168333.0,50.675063522056,103.9590441000047,46.922180260338926,96.48902697209,-7.470017127914701,-3.7528832617170735
-46167.0,166633.0,89.91488211359462,114.50969931234947,80.5906681794247,107.55105551264944,-6.958643799700027,-9.324213934169919
-45917.0,-71700.0,87.48377085400489,81.46836686978688,65.55612091785831,64.0446965997139,-17.423670270072975,-21.92764993614658
-45783.0,-67500.0,65.8229684267844,145.3997353005272,59.50029416804148,142.02675839848933,-3.3729769020378626,-6.322674258742921
-45400.0,-72700.0,32.13083399659781,100.4908615121969,45.96234119782215,123.79423774954628,23.303376237349383,13.83150720122434
-43950.0,-176567.0,74.44566100355402,119.59684975872544,66.93638822685406,111.03293813834493,-8.563911620380509,-7.509272776699959
-43867.0,169000.0,32.32431327909508,116.57414018713871,26.79822213232079,110.91754309361612,-5.656597093522592,-5.526091146774288
-43817.0,-68883.0,53.0262190983462,152.06792876189968,27.610000000000003,122.075,-29.992928761899677,-25.4162190983462
-43633.0,-71800.0,45.85757447476666,139.83890257366008,32.83539782562109,112.97270703227805,-26.866195541382027,-13.022176649145571
-43617.0,-71817.0,40.376399334188626,118.6423498661876,29.51960784313725,87.5392156862745,-31.1031341799131,-10.856791491051375
-43500.0,147150.0,67.23226106894666,119.42045269364328,80.43030588933115,120.94967896309534,1.529226269452053,13.198044820384496
-43200.0,-71867.0,34.69620607243268,125.50520092024271,28.04940476190476,125.85892857142856,0.35372765118584937,-6.64680131052792
-43200.0,-65267.0,75.39427671368732,153.31463511743976,57.69950567112344,146.78657183251124,-6.528063284928521,-17.69477104256388
-43117.0,-73633.0,33.44893926870901,127.11741610694204,39.0,130.13793103448276,3.0205149275407166,5.551060731290988
-42967.0,-71150.0,69.95553982158614,104.22214183027037,63.30232558139535,76.93023255813954,-27.291909272130837,-6.653214240190792
-42917.0,-72717.0,34.141760504729056,117.82369603850579,32.11819790906036,121.21415678764197,3.3904607491361816,-2.023562595668693
-42833.0,147500.0,36.37913663559704,126.69863104525126,64.37347822271008,133.40478283899614,6.70615179374488,27.994341587113034
-42717.0,170983.0,31.68193829457998,119.15900965383217,30.536574913657013,114.29872091979549,-4.860288734036686,-1.1453633809229657
-42150.0,145283.0,42.93891078561395,119.04444971591789,50.19725505951099,116.32326159377578,-2.7211881221421095,7.258344273897038
-41733.0,174200.0,79.29380818247286,128.78995585228287,76.48939711769493,125.74044563516792,-3.049510217114957,-2.8044110647779235
-41550.0,147217.0,59.31706621004566,104.92808219178082,48.32054722595076,117.29462606882562,12.366543877044805,-10.996518984094898
-41533.0,147200.0,38.404641594480495,114.469386393741,55.184529818388135,120.75838266482101,6.288996271080009,16.77988822390764
-41433.0,-73100.0,35.295725772437656,110.55109289977891,26.87491035106981,97.83787879944732,-12.713214100331584,-8.420815421367845
-41333.0,174800.0,82.24096936442615,135.47233653406494,68.80767102860055,133.89182982551029,-1.5805067085546511,-13.433298335825597
-41250.0,-68733.0,38.80528318005318,127.76666838827805,27.313358338656258,108.31315891794947,-19.453509470328584,-11.491924841396923
-41150.0,-71167.0,62.52076051514743,88.79114453547332,53.32999220238424,75.19837292515363,-13.592771610319687,-9.19076831276319
-41000.0,148350.0,65.32786199039478,136.04453948630402,69.07156490178737,136.04623160837988,0.0016921220758661093,3.743702911392589
-40983.0,148333.0,71.07711099783857,129.61367239704597,71.08030592734225,120.84665391969408,-8.767018477351897,0.0031949295036781677
-40900.0,174983.0,49.60360091157182,135.74312299211758,42.69935696987531,129.2696865825533,-6.473436409564272,-6.904243941696507
-40850.0,-63017.0,68.36750681461059,156.22592009112452,51.113575463338826,153.6572887403581,-2.568631350766424,-17.253931351271767
-40733.0,-64950.0,49.06756796950949,165.91927486056468,57.83555555555557,142.13555555555556,-23.78371930500913,8.767987586046083
-40667.0,144683.0,110.40080457549485,127.61304032709705,98.32502625544798,126.03366784228298,-1.5793724848140727,-12.075778320046865
-40600.0,-73050.0,43.9932956346389,154.83894721012496,30.591855026337992,120.44915816189484,-34.389789048230114,-13.401440608300906
-40550.0,173000.0,51.88266137254368,133.55023090718112,57.80163347313899,139.0516359559191,5.501405048737979,5.918972100595312
-40350.0,-9883.0,66.31950112186581,117.69920515201213,57.195172550298366,119.16661304807495,1.4674078960628236,-9.124328571567446
-40083.0,-71133.0,69.5442505355793,121.74648524018467,7.0,62.0,-59.74648524018467,-62.544250535579295
-39633.0,-73083.0,29.913525712812778,141.9368504056039,30.08151068766417,141.70278243005677,-0.2340679755471342,0.16798497485139308
-39467.0,175683.0,30.647391696915594,90.42023737656253,20.186165691638806,84.21472031611464,-6.205517060447889,-10.461226005276789
-39133.0,146417.0,97.29422249787996,138.5300603234666,90.16006097560977,125.9092987804878,-12.620761542978812,-7.13416152227019
-39017.0,-64083.0,39.355105846091206,169.4427074589284,0.0,110.0,-59.442707458928396,-39.355105846091206
-39017.0,174183.0,54.88928679180924,137.5044156670993,51.148101125112845,136.71366485727884,-0.7907508098204517,-3.7411856666963956
-38950.0,-68133.0,33.789379551070624,154.55725166817052,30.220224407915,144.41588577940243,-10.141365888768092,-3.5691551431556228
-38850.0,143500.0,70.92167556398292,136.8830876112125,67.71093601415878,138.61149203290677,1.7284044216942789,-3.2107395498241402
-38767.0,-72633.0,26.175935085305376,123.70494674425719,19.19795037756203,89.6868932038835,-34.018053540373685,-6.977984707743346
-38733.0,-62167.0,63.06705912393337,158.56456973587788,60.224652527250946,160.0610784518161,1.4965087159382051,-2.842406596682423
-38333.0,-60250.0,34.72516940763549,159.71275164135133,39.507146923465726,149.63165750460067,-10.081094136750664,4.781977515830235
-38233.0,144333.0,39.44642857142857,125.91071428571429,48.486868686029034,137.4484742791172,11.5377599934029,9.040440114600464
-38100.0,147133.0,31.79256091726348,135.33001096382029,45.30346799576267,135.1984218452708,-0.13158911854949906,13.510907078499187
-37933.0,-57583.0,46.136081470448595,140.2812626747248,36.35798183060185,136.15783128875577,-4.123431385969013,-9.778099639846744
-37883.0,145967.0,44.9994730333605,220.39966555183952,12.517543859649123,128.1578947368421,-92.24177081499741,-32.48192917371138
-37867.0,144750.0,41.09408315981273,146.84894038587055,48.36209803955034,148.057515564244,1.2085751783734509,7.268014879737606
-37850.0,144733.0,40.424474649217544,139.61048101308194,52.54656771799629,131.05009276437852,-8.560388248703418,12.122093068778746
-37800.0,77533.0,68.21841259048894,143.95998885260346,73.44208765743073,132.68548312342568,-11.274505729177775,5.223675066941794
-37733.0,140783.0,35.135128935109954,132.69541275027677,46.754271855074556,133.09876838021736,0.4033556299405916,11.619142919964602
-37717.0,-59783.0,39.6201575175045,163.1748820790616,27.5,121.08333333333333,-42.091548745728275,-12.120157517504502
-37667.0,144833.0,51.506336352393646,139.01095459570777,73.96542620065375,159.35152124717123,20.34056665146346,22.459089848260106
-37667.0,176200.0,47.79362153548822,164.04175143237424,38.26582510963501,147.48387842789103,-16.557873004483213,-9.52779642585321
-37600.0,-62383.0,36.00831872580686,164.07318994389018,13.0,183.0,18.926810056109815,-23.00831872580686
-37567.0,149900.0,78.58043261901518,148.77925949932458,72.65333676185004,153.0390752026685,4.259815703343918,-5.927095857165142
-37433.0,-61883.0,41.34373653697436,162.1482710823948,13.0,114.5,-47.648271082394814,-28.34373653697436
-37233.0,-59250.0,44.81938638017389,144.82478961908154,37.60826593982478,131.08396388414698,-13.74082573493456,-7.211120440349106
-37050.0,-12317.0,61.75259636579969,152.65433406297305,0.01723993639635116,165.0613863686206,12.40705230564754,-61.73535642940334
-36767.0,-73067.0,46.14277152396648,130.451890995441,38.49837081358782,127.4466924445314,-3.0051985509096113,-7.644400710378662
-36583.0,-72033.0,31.421922928118754,166.720631759919,30.740358533823162,163.699599480706,-3.0210322792129887,-0.6815643942955916
-36567.0,-64267.0,37.13745750422195,160.37103008274656,37.54719569303849,165.63966972268983,5.268639639943274,0.4097381888165401
-36350.0,-57733.0,34.14519848958884,172.14126445279933,26.392234377488563,146.63061346993095,-25.510650982868384,-7.75296411210028
-36350.0,141650.0,37.24221093313142,163.28913527441134,31.90857945833541,147.9896110693963,-15.299524205015047,-5.333631474796007
-36250.0,-61100.0,26.58891704659463,178.10414567495013,27.67158895523288,139.57385514733818,-38.53029052761195,1.0826719086382504
-36150.0,144750.0,39.12173971471613,201.48675885982146,38.67724330608916,170.26760025682404,-31.219158602997425,-0.4444964086269678
-36067.0,-59100.0,27.924738219895293,164.2009162303665,23.05462375792868,165.7311112353358,1.5301950049693005,-4.870114461966612
-35933.0,148383.0,31.572727272727274,120.11818181818182,48.69294897396481,81.12082610967612,-38.99735570850571,17.120221701237536
-35867.0,-61900.0,49.95754581956202,187.01125297443275,37.416666666666664,153.41666666666669,-33.594586307766065,-12.540879152895357
-35700.0,-63750.0,35.462207654846864,179.4957970088855,16.77777777777778,165.80555555555557,-13.690241453329918,-18.684429877069086
-35500.0,-69583.0,15.646391049186462,127.09053849403637,25.864684743565913,120.14527936046295,-6.9452591335734155,10.218293694379451
-35450.0,-60883.0,35.782485225406305,184.19284185233482,14.833333333333332,141.5,-42.69284185233482,-20.949151892072972
-35433.0,149783.0,0.0,128.0,36.79742425113236,118.29867685844344,-9.701323141556557,36.79742425113236
-35367.0,-57283.0,49.97990733616133,169.12506743439323,52.305555555555564,174.95833333333334,5.8332658989401125,2.325648219394232
-35333.0,136117.0,78.30399012378103,157.8108583322959,82.74960434847455,159.70293839843856,1.892080066142654,4.445614224693514
-35300.0,149183.0,23.97575804410481,124.98075631163731,63.42200854700855,137.0982905982906,12.117534286653282,39.44625050290374
-35150.0,147450.0,21.547348923713468,149.13400549286231,36.34367070102097,181.35922433071016,32.22521883784785,14.7963217773075
-35083.0,150800.0,49.43746847324943,172.9506820174534,42.33920715378321,168.56399632142634,-4.386685696027058,-7.098261319466225
-34967.0,-71217.0,26.15215119774778,145.32976477255292,41.565275822610786,169.9010562017897,24.571291429236766,15.413124624863006
-34967.0,-57900.0,45.59764023597891,179.12511532655662,34.91438452476843,167.11628437449204,-12.008830952064585,-10.683255711210478
-34967.0,138700.0,10.0,100.5,52.301063235159425,115.00385242453048,14.503852424530479,42.301063235159425
-34950.0,138517.0,62.14244053064959,163.9350411710887,67.94736842105263,174.0263157894737,10.091274618385,5.804927890403043
-34950.0,138533.0,40.811887376009324,167.76077631444244,78.42916423301347,171.65081737403307,3.8900410595906294,37.61727685700414
-34950.0,150533.0,20.226671083340797,158.34337253021866,38.93124166925947,159.43680067860066,1.093428148382003,18.704570585918674
-34933.0,117800.0,39.21367521367522,147.54578754578753,42.97577686771957,146.8147459766681,-0.7310415691194407,3.7621016540443506
-34933.0,138517.0,49.98374531511758,176.74831800986405,69.6875,163.078125,-13.67019300986405,19.70375468488242
-34850.0,-56200.0,33.164007298606414,168.0304305180952,28.008211178836124,175.00763091641863,6.977200398323447,-5.15579611977029
-34833.0,-56000.0,56.85402925264037,182.82675436703215,44.326013229759866,168.65222619309813,-14.174528173934021,-12.528016022880507
-34833.0,20017.0,60.03039279059429,177.66051139656577,43.68608377284105,175.15843252963063,-2.502078866935136,-16.34430901775324
-34817.0,-58533.0,37.7758538209172,164.62593375763828,34.593489662511395,163.9447505996419,-0.6811831579963723,-3.1823641584058038
-34783.0,-56250.0,51.69820192531761,195.87567946447075,47.10463993481223,180.55373943499163,-15.321940029479123,-4.593561990505378
-34600.0,-58600.0,39.91020661973803,190.17161151380586,44.25,218.25,28.078388486194143,4.339793380261973
-34583.0,-68400.0,15.361825665986506,161.29493213405974,22.283472570321106,164.93850893795042,3.6435768038906815,6.921646904334599
-34583.0,-58483.0,32.38063738295736,176.81596517917512,32.55555555555556,189.27777777777774,12.46181259860262,0.17491817259819697
-34567.0,-58417.0,45.334728039528855,181.48254152089294,46.582420019670316,183.69521550323566,2.2126739823427215,1.247691980141461
-34550.0,-60950.0,34.156233770943594,162.32065026833527,30.492055711027596,154.97972704461665,-7.340923223718619,-3.664178059915997
-34550.0,-58733.0,27.885591313414068,180.7615111424177,23.875,164.875,-15.886511142417703,-4.010591313414068
-34483.0,-54300.0,32.80843124321771,159.76572997226899,27.056173247387164,165.23084428794843,5.465114315679443,-5.752257995830547
-34450.0,-57833.0,48.501347264589384,184.38833363994914,53.02265312176123,171.11678554781523,-13.271548092133912,4.521305857171846
-34433.0,172683.0,81.83336913219281,153.1049349870222,82.99588787756512,150.708773396227,-2.3961615907952023,1.16251874537231
-34367.0,115117.0,95.21826083020305,169.84551104540898,86.15254223503628,165.67942987835727,-4.166081167051715,-9.065718595166771
-34367.0,115133.0,86.39634955506372,174.38675159250008,86.99066559797589,163.40723424844103,-10.979517344059047,0.594316042912169
-34350.0,18500.0,86.8047297265174,157.7619302466852,88.30082320730635,163.05675199545018,5.294821748764974,1.4960934807889572
-34233.0,142083.0,36.07332389460401,167.13176724740336,37.38174618542836,176.08093086079012,8.949163613386759,1.3084222908243532
-34200.0,24833.0,66.88677927855996,177.21053983698235,70.03961831999088,175.74164328780412,-1.4688965491782255,3.152839041430923
-34183.0,22150.0,49.49284217131665,177.10715400868807,40.75358267718752,174.5893047288755,-2.517849279812566,-8.739259494129136
-34133.0,-63367.0,38.512185265900825,183.94021996466378,33.467365035338645,159.6473079838412,-24.292911980822595,-5.0448202305621805
-34083.0,21250.0,25.351233112939067,177.9873807807412,21.225082589522867,174.8880772044724,-3.0993035762687953,-4.1261505234162
-34000.0,22383.0,26.225807762395892,171.07334502345202,29.578125,143.96875,-27.10459502345202,3.352317237604108
-33983.0,18600.0,32.77746540515427,163.24418832734906,49.41860465116279,162.75581395348837,-0.4883743738606938,16.64113924600852
-33983.0,25600.0,47.75851027401846,180.67881692879476,53.39083333333333,180.20833333333331,-0.47048359546144525,5.632323059314871
-33967.0,18600.0,50.866029407476866,173.263643434806,47.21861608828384,167.41296623912723,-5.85067719567877,-3.647413319193028
-33950.0,116133.0,15.154471544715445,104.53252032520325,20.2693204198688,144.70431627550863,40.17179595030538,5.114848875153356
-33950.0,151183.0,29.069805576496158,175.23266423335858,80.38823529411766,190.32941176470592,15.096747531347347,51.318429717621505
-33833.0,19900.0,32.49248442384939,182.5553184401131,27.453974895397486,169.99790794979083,-12.557410490322269,-5.038509528451904
-33817.0,121883.0,49.858804952341266,166.0730477071206,55.34672789896671,145.30003827018749,-20.77300943693311,5.487922946625446
-33767.0,-69033.0,15.883452142970015,151.42561870804127,13.0,53.0,-98.42561870804127,-2.8834521429700146
-33750.0,-53367.0,66.2978136370432,179.64460021577239,43.83134920634921,183.81448412698413,4.169883911211741,-22.466464430693996
-33733.0,-65383.0,30.700749731994204,165.15000382090187,35.63783209350606,182.32151034140497,17.1715065205031,4.937082361511859
-33650.0,-71617.0,22.159150485057328,161.9876987193783,30.38776210303138,139.13923620918726,-22.84846251019104,8.228611617974053
-33617.0,-78817.0,26.46086561933987,158.26201389557616,41.670567872579916,155.78353154766694,-2.478482347909221,15.209702253240046
-33617.0,-71633.0,27.841114931488754,142.01297002046877,28.336045578875808,144.87659483526087,2.8636248147921037,0.4949306473870543
-33600.0,115467.0,8.5,-108.0,67.40643274853801,165.58552631578948,273.5855263157895,58.90643274853801
-33567.0,22217.0,12.972511169884669,182.73751477169563,14.268792710706153,168.01822323462412,-14.719291537071513,1.296281540821484
-33517.0,-53350.0,39.524278285607025,189.70697468187302,38.28700395096739,144.8425215945143,-44.864453087358726,-1.2372743346396362
-33483.0,-70700.0,32.97657635865184,184.05067731011133,20.45119639895759,191.74674247808576,7.696065167974439,-12.525379959694252
-33483.0,145517.0,13.996554493809382,188.98712451666407,27.288683697332175,177.23147436598697,-11.755650150677099,13.292129203522792
-33383.0,-70783.0,20.970617759637793,144.17370123552848,24.961865857454097,143.8155578898226,-0.3581433457058836,3.991248097816303
-33350.0,-56500.0,45.62759997807835,182.91090784045585,37.588444809805544,171.87401849615784,-11.036889344298004,-8.039155168272806
-33350.0,20050.0,29.279476759330027,166.610989021859,36.625,212.1875,45.57651097814099,7.345523240669973
-33283.0,23500.0,23.714280025050954,164.92855217245864,28.239702705711093,157.3052929773145,-7.623259195144129,4.525422680660139
-33267.0,-66350.0,46.14374750296704,178.81213450214267,50.201002267293156,184.82780473797266,6.015670235829987,4.057254764326117
-33250.0,-58067.0,37.77765943287805,185.23507551206697,33.028820400985865,180.1088276719785,-5.1262478400884675,-4.748839031892189
-33217.0,-54383.0,20.982607782534096,179.43766783107043,23.351772269164723,177.78927458298017,-1.6483932480902581,2.369164486630627
-33117.0,-64233.0,47.88427546515259,183.33740378537186,42.73299449656793,167.42842054146578,-15.908983243906079,-5.151280968584658
-33117.0,118467.0,18.08575414391903,174.8458217757608,14.243145907683461,162.7440912921445,-12.101730483616308,-3.8426082362355682
-33083.0,-68417.0,19.149920344413502,174.2219930953807,17.938700248787164,172.9627087070401,-1.2592843883406033,-1.211220095626338
-33067.0,137517.0,26.023809523809522,72.10000000000001,73.30086950075912,203.45381404456907,131.35381404456905,47.2770599769496
-33050.0,137500.0,25.255718954248366,111.76413398692812,53.52921414030309,161.7861921055075,50.02205811857938,28.273495186054724
-33033.0,-71633.0,42.74226338072316,151.30235564107272,33.68514872990686,140.24520689800224,-11.057148743070485,-9.057114650816303
-33033.0,27833.0,44.3128575415026,187.1807197000715,45.15485934070373,186.3367870927249,-0.843932607346602,0.8420017992011282
-33000.0,-58617.0,21.848580069713066,181.63619998161826,27.419892332586574,177.96426825769063,-3.671931723927628,5.571312262873509
-32967.0,18167.0,45.96708483537611,173.8931506849315,38.11625016463214,168.2002696646156,-5.692881020315895,-7.850834670743971
-32933.0,24667.0,15.188931649038377,197.20379432611864,34.33333333333333,255.5,58.29620567388136,19.14440168429495
-32917.0,-60783.0,44.520369319240025,173.39295239879058,33.25941156826884,177.17468498033517,3.7817325815445884,-11.260957750971187
-32883.0,-68850.0,0.0,210.0,10.104166666666666,145.64583333333331,-64.35416666666669,10.104166666666666
-32833.0,-68783.0,25.452384929083653,170.96181339849184,19.25590902402237,196.170662730383,25.208849331891145,-6.196475905061284
-32833.0,17850.0,58.09046504258251,154.98621857696938,62.19595101616421,154.68085226249804,-0.30536631447134255,4.1054859735817
-32833.0,27450.0,49.87814102564102,180.0586217948718,50.05332167832167,158.4519230769231,-21.606698717948717,0.17518065268065186
-32800.0,-56517.0,36.88621938796019,188.1536219249449,34.46616008283212,177.0454796815918,-11.108142243353115,-2.4200593051280705
-32783.0,151817.0,36.80978374669952,173.34323641401772,74.88679245283019,180.75471698113208,7.411480567114353,38.07700870613067
-32733.0,25583.0,23.456825392152755,176.62481870001488,41.0,231.5,54.875181299985115,17.543174607847245
-32700.0,-62150.0,35.44774312874109,177.24632374276908,30.937364173868055,164.68327489129362,-12.563048851475457,-4.510378954873033
-32683.0,-57633.0,49.56487163776074,187.26393520714504,39.62740290483912,186.71060499931886,-0.5533302078261784,-9.937468732921616
-32533.0,137767.0,55.62934163583548,190.41800833117313,51.0,111.0,-79.41800833117313,-4.62934163583548
-32517.0,27467.0,39.94601311407044,167.47581282695728,36.928631163745905,159.4595577795652,-8.016255047392093,-3.017381950324534
-32383.0,20667.0,29.07661946118379,134.1301347806553,32.01200731978309,133.30170821363626,-0.8284265670190507,2.9353878585992987
-32367.0,-54183.0,34.900628676863334,193.50762486547094,22.87934885530427,169.1351395788066,-24.372485286664357,-12.021279821559066
-32350.0,22583.0,32.86800615059694,187.87794813916852,56.25,107.375,-80.50294813916852,23.38199384940306
-32333.0,-58033.0,46.01634035134421,203.33868985953015,47.74734017676462,196.0517335623556,-7.286956297174555,1.7309998254204046
-32250.0,24533.0,24.44328783220206,190.8526482096344,10.0,145.0,-45.852648209634395,-14.44328783220206
-32133.0,133700.0,42.84411205619629,170.00288315486245,55.698924558306956,171.58288108202123,1.5799979271587858,12.854812502110669
-32117.0,133700.0,42.721744120349356,165.7157109596182,59.53553113553114,159.810989010989,-5.904721948629202,16.81378701518178
-32017.0,-52083.0,23.816654750104743,203.4706249464629,30.746529623813913,188.60823521897967,-14.862389727483219,6.929874873709171
-31967.0,141467.0,31.40061121176789,174.5140461843148,27.89032258064516,171.44193548387096,-3.0721107004438295,-3.51028863112273
-31950.0,-65133.0,23.18077726733773,198.81494725591872,17.99163694658945,185.72215857052075,-13.092788685397977,-5.189140320748283
-31933.0,115950.0,35.95643908342469,186.6297210386134,71.29183032207385,192.5001963864886,5.870475347875185,35.33539123864916
-31933.0,115967.0,40.46576815745751,194.6751881337179,66.79528869504477,172.2193577154553,-22.45583041826262,26.329520537587264
-31917.0,21517.0,30.737397754932868,162.72182717913165,34.88309749738827,160.13131102841498,-2.5905161507166667,4.1456997424554025
-31900.0,26867.0,16.934433648746307,166.42632680964135,16.4,130.2,-36.226326809641364,-0.5344336487463082
-31783.0,-60483.0,35.43824386505316,185.00147319787425,35.018342919809456,196.36830469611792,11.36683149824367,-0.4199009452437039
-31700.0,-60817.0,39.00230285168242,195.2140422199506,32.4305159784926,188.05114074200924,-7.162901477941375,-6.571786873189822
-31700.0,-55983.0,28.039293848258907,194.7952296027612,25.42680592186296,185.26726464458193,-9.527964958179268,-2.6124879263959464
-31667.0,-63883.0,22.63483999861634,188.65170417542623,20.813014793186593,177.2335225696729,-11.418181605753318,-1.8218252054297466
-31667.0,18500.0,23.87734481481104,192.17438589767684,21.30818289055594,187.5896606123363,-4.584725285340539,-2.5691619242550985
